R,GS,1 3_,2 3_,3 3_,4 3_,1_2,1_3,2_3,3_4
5.855856607,-30.11391261,-28.79912799,21876.9662,21815.14343,31937.62791,0,0,0,0
5.861525636,-29.95550648,-28.67061767,21876.88451,21815.47734,31938.60894,0,0,0,0
5.867194664,-29.79844269,-28.54401892,21876.80388,21815.80882,31939.49777,0,0,0,0
5.872863693,-29.6429668,-28.41913516,21876.72424,21816.13762,31940.31052,0,0,0,0
5.878532722,-29.48932436,-28.29576981,21876.64556,21816.46347,31941.06335,0,0,0,0
5.884201751,-29.33776093,-28.17372628,21876.56777,21816.7861,31941.7724,0,0,0,0
5.889870779,-29.18852206,-28.05280798,21876.49081,21817.10524,31942.45381,0,0,0,0
5.895539808,-29.04185331,-27.93281834,21876.41463,21817.42063,31943.12372,0,0,0,0
5.901208837,-28.89799934,-27.81356103,21876.33918,21817.732,31943.79824,0,0,0,0
5.906877866,-28.75704253,-27.69488672,21876.26437,21818.03922,31944.48784,0,0,0,0
5.912546895,-28.61871638,-27.5767471,21876.19007,21818.34246,31945.1908,0,0,0,0
5.918215923,-28.48270915,-27.45910697,21876.11615,21818.64191,31945.90384,0,0,0,0
5.923884952,-28.3487091,-27.34193113,21876.04245,21818.93779,31946.62367,0,0,0,0
5.929553981,-28.21640449,-27.22518438,21875.96885,21819.2303,31947.34701,0,0,0,0
5.93522301,-28.08548359,-27.1088315,21875.8952,21819.51963,31948.07057,0,0,1.72E-07,0
5.940892038,-27.95563464,-26.99283729,21875.82137,21819.80599,31948.79108,0,0,1.60E-07,0
5.946561067,-27.82654593,-26.87716656,21875.74721,21820.08959,31949.50525,0,0,1.48E-07,0
5.952230096,-27.6979057,-26.76178409,21875.67258,21820.37063,31950.20978,0,0,1.37E-07,0
5.957899125,-27.56940221,-26.64665468,21875.59735,21820.64931,31950.90141,0,0,1.26E-07,0
5.963568153,-27.44072374,-26.53174313,21875.52137,21820.92583,31951.57684,0,0,1.17E-07,0
5.969237182,-27.31155853,-26.41701424,21875.4445,21821.2004,31952.23279,0,0,1.08E-07,0
5.974906211,-27.18159486,-26.30243279,21875.36661,21821.47322,31952.86598,0,0,9.99E-08,0
5.98057524,-27.05052097,-26.1879636,21875.28756,21821.7445,31953.47312,0,0,9.24E-08,0
5.986244268,-26.91802515,-26.07357144,21875.2072,21822.01443,31954.05093,0,0,8.54E-08,0
5.991913297,-26.78379563,-25.95922112,21875.1254,21822.28323,31954.59612,0,0,7.89E-08,0
5.997582326,-26.64752069,-25.84487743,21875.04202,21822.55109,31955.10541,0,0,7.29E-08,0
6.003251355,-26.50241443,-25.71238657,21871.01085,21822.81603,31955.6857,0,0,6.74E-08,0
6.008920383,-26.35274791,-25.56718156,21870.99198,21823.06934,31956.33736,0,0,6.23E-08,0
6.014589412,-26.20406654,-25.42293233,21870.97324,21823.32097,31956.98473,0,0,5.75E-08,0
6.020258441,-26.05636291,-25.2796317,21870.95462,21823.57095,31957.62785,0,0,5.31E-08,0
6.02592747,-25.90962969,-25.13727254,21870.93613,21823.81929,31958.26674,0,0,4.91E-08,0
6.031596499,-25.76385959,-24.9958478,21870.91775,21824.066,31958.90144,0,0,4.53E-08,0
6.037265527,-25.6190454,-24.85535047,21870.8995,21824.31109,31959.53198,0,0,4.18E-08,0
6.042934556,-25.47517996,-24.71577361,21870.88136,21824.55458,31960.15838,0,0,3.86E-08,0
6.048603585,-25.33225617,-24.57711033,21870.86334,21824.79647,31960.78069,0,0,3.56E-08,0
6.054272614,-25.19026699,-24.4393538,21870.84544,21825.03678,31961.39892,0,0,3.29E-08,0
6.059941642,-25.04920545,-24.30249725,21870.82766,21825.27551,31962.01312,0,0,3.04E-08,0
6.065610671,-24.90906463,-24.16653398,21870.81,21825.5127,31962.62331,0,0,2.80E-08,0
6.0712797,-24.76983766,-24.03145732,21870.79245,21825.74833,31963.22952,0,0,2.58E-08,0
6.076948729,-24.63151774,-23.89726067,21870.77501,21825.98243,31963.83178,0,0,2.38E-08,0
6.082617757,-24.49409813,-23.76393749,21870.75769,21826.21501,31964.43012,0,0,2.20E-08,0
6.088286786,-24.35757212,-23.63148128,21870.74048,21826.44607,31965.02457,0,0,2.03E-08,0
6.093955815,-24.2219331,-23.49988561,21870.72338,21826.67563,31965.61515,0,0,1.87E-08,0
6.099624844,-24.08717447,-23.36914409,21870.70639,21826.9037,31966.20191,0,0,1.72E-08,0
6.105293872,-23.95328972,-23.2392504,21870.68951,21827.1303,31966.78485,0,0,1.59E-08,0
6.110962901,-23.82027237,-23.11019825,21870.67275,21827.35542,31967.36403,0,0,1.46E-08,0
6.11663193,-23.68811601,-22.98198142,21870.65609,21827.57909,31967.93945,0,0,1.35E-08,0
6.122300959,-23.55681427,-22.85459374,21870.63953,21827.80131,31968.51115,0,0,1.24E-08,0
6.127969987,-23.42636084,-22.72802908,21870.62309,21828.0221,31969.07916,0,0,1.15E-08,0
6.133639016,-23.29674947,-22.60228138,21870.60675,21828.24146,31969.6435,0,0,1.06E-08,0
6.139308045,-23.16797394,-22.47734461,21870.59052,21828.4594,31970.2042,0,0,9.72E-09,0
6.144977074,-23.04002811,-22.3532128,21870.57439,21828.67594,31970.76129,0,0,8.95E-09,0
6.150646103,-22.91290587,-22.22988003,21870.55836,21828.89109,31971.31479,0,0,8.24E-09,0
6.156315131,-22.78660117,-22.10734043,21870.54244,21829.10486,31971.86474,0,0,7.59E-09,0
6.16198416,-22.661108,-21.98558817,21870.52662,21829.31725,31972.41115,0,0,6.99E-09,0
6.167653189,-22.53642042,-21.86461748,21870.5109,21829.52827,31972.95405,0,0,6.43E-09,0
6.173322218,-22.4125325,-21.74442262,21870.49529,21829.73795,31973.49347,0,0,5.92E-09,0
6.178991246,-22.28943841,-21.62499792,21870.47977,21829.94628,31974.02944,0,0,5.45E-09,0
6.184660275,-22.16713233,-21.50633774,21870.46435,21830.15327,31974.56197,0,0,5.01E-09,0
6.190329304,-22.0456085,-21.3884365,21870.44903,21830.35895,31975.0911,0,0,4.61E-09,0
6.195998333,-21.92486121,-21.27128864,21870.43381,21830.56331,31975.61685,0,0,4.24E-09,0
6.201667361,-21.8048848,-21.15488868,21870.41869,21830.76636,31976.13924,0,0,3.90E-09,0
6.20733639,-21.68567363,-21.03923116,21870.40366,21830.96812,31976.65829,0,0,3.59E-09,0
6.213005419,-21.56722215,-20.92431068,21870.38873,21831.16859,31977.17404,0,0,3.30E-09,0
6.218674448,-21.44952483,-20.81012187,21870.37389,21831.36779,31977.68651,0,0,3.03E-09,0
6.224343476,-21.33257617,-20.69665941,21870.35915,21831.56572,31978.19572,0,0,2.79E-09,0
6.230012505,-21.21637074,-20.58391803,21870.3445,21831.76239,31978.70169,0,0,2.56E-09,0
6.235681534,-21.10090316,-20.47189249,21870.32995,21831.95781,31979.20445,0,0,2.36E-09,0
6.241350563,-20.98616806,-20.36057761,21870.31548,21832.152,31979.70401,0,0,2.17E-09,0
6.247019591,-20.87216015,-20.24996824,21870.30111,21832.34495,31980.20042,0,0,1.99E-09,0
6.25268862,-20.75887417,-20.14005927,21870.28683,21832.53668,31980.69368,0,0,1.83E-09,0
6.258357649,-20.64630488,-20.03084564,21870.27264,21832.7272,31981.18381,0,0,1.68E-09,0
6.264026678,-20.53444712,-19.92232232,21870.25854,21832.91651,31981.67085,0,0,1.54E-09,0
6.269695707,-20.42329575,-19.81448433,21870.24453,21833.10463,31982.15482,0,0,1.42E-09,0
6.275364735,-20.31284568,-19.70732674,21870.2306,21833.29156,31982.63573,0,0,1.30E-09,0
6.281033764,-20.20309185,-19.60084463,21870.21677,21833.47731,31983.11361,0,0,1.19E-09,0
6.286702793,-20.09402925,-19.49503315,21870.20302,21833.66189,31983.58848,0,0,1.10E-09,0
6.292371822,-19.98565292,-19.38988748,21870.18936,21833.84532,31984.06036,0,0,1.01E-09,0
6.29804085,-19.87795792,-19.28540283,21870.17578,21834.02758,31984.52928,0,0,9.23E-10,0
6.303709879,-19.77093935,-19.18157445,21870.16229,21834.20871,31984.99525,0,0,8.47E-10,0
6.309378908,-19.66459238,-19.07839765,21870.14889,21834.38869,31985.45829,0,0,7.77E-10,0
6.315047937,-19.55891218,-18.97586774,21870.13556,21834.56755,31985.91844,0,0,7.13E-10,0
6.320716965,-19.45389399,-18.8739801,21870.12233,21834.74529,31986.3757,0,0,6.54E-10,0
6.326385994,-19.34953306,-18.77273014,21870.10917,21834.92192,31986.8301,0,0,6.00E-10,0
6.332055023,-19.24582471,-18.6721133,21870.0961,21835.09744,31987.28165,0,0,5.50E-10,0
6.337724052,-19.14276427,-18.57212505,21870.08311,21835.27186,31987.73039,0,0,5.04E-10,0
6.34339308,-19.04034711,-18.47276092,21870.0702,21835.4452,31988.17632,0,0,4.62E-10,0
6.349062109,-18.93856867,-18.37401645,21870.05737,21835.61745,31988.61948,0,0,4.24E-10,0
6.354731138,-18.83742438,-18.27588724,21870.04462,21835.78863,31989.05987,0,0,3.88E-10,0
6.360400167,-18.73690973,-18.1783689,21870.03194,21835.95875,31989.49752,0,0,3.56E-10,0
6.366069195,-18.63702025,-18.08145709,21870.01935,21836.12781,31989.93245,0,0,3.26E-10,0
6.371738224,-18.53775151,-17.98514751,21870.00684,21836.29581,31990.36468,0,0,2.99E-10,0
6.377407253,-18.43909908,-17.88943588,21869.9944,21836.46278,31990.79422,0,0,2.74E-10,0
6.383076282,-18.34105862,-17.79431797,21869.98204,21836.62871,31991.2211,0,0,2.51E-10,0
6.388745311,-18.24362577,-17.69978957,21869.96976,21836.79361,31991.64533,0,0,2.30E-10,0
6.394414339,-18.14679625,-17.6058465,21869.95756,21836.95749,31992.06694,0,0,2.10E-10,0
6.400083368,-18.05056578,-17.51248463,21869.94543,21837.12035,31992.48594,0,0,1.92E-10,0
6.405752397,-17.95493014,-17.41969985,21869.93337,21837.28221,31992.90234,0,0,1.76E-10,0
6.411421426,-17.85988512,-17.32748809,21869.92139,21837.44307,31993.31618,0,0,1.61E-10,0
6.417090454,-17.76542656,-17.23584531,21869.90948,21837.60293,31993.72746,0,0,1.48E-10,0
6.422759483,-17.67155033,-17.1447675,21869.89765,21837.76181,31994.13621,0,0,1.35E-10,0
6.428428512,-17.57825233,-17.05425068,21869.88589,21837.91972,31994.54244,0,0,1.24E-10,0
6.434097541,-17.48552849,-16.9642909,21869.8742,21838.07665,31994.94617,0,0,1.13E-10,0
6.439766569,-17.39337478,-16.87488426,21869.86258,21838.23261,31995.34741,0,0,1.03E-10,0
6.445435598,-17.3017872,-16.78602687,21869.85104,21838.38762,31995.7462,0,0,9.46E-11,0
6.451104627,-17.21076176,-16.69771488,21869.83956,21838.54168,31996.14253,0,0,8.65E-11,0
6.456773656,-17.12029454,-16.60994445,21869.82816,21838.69479,31996.53643,0,0,7.91E-11,0
6.462442684,-17.03038163,-16.52271181,21869.81682,21838.84696,31996.92792,0,0,7.23E-11,0
6.468111713,-16.94101914,-16.43601319,21869.80556,21838.9982,31997.31702,0,0,6.61E-11,0
6.473780742,-16.85220324,-16.34984486,21869.79436,21839.14852,31997.70373,0,0,6.04E-11,0
6.479449771,-16.76393009,-16.2642031,21869.78323,21839.29792,31998.08808,0,0,5.52E-11,0
6.485118799,-16.67619592,-16.17908426,21869.77217,21839.4464,31998.47009,0,0,5.04E-11,0
6.490787828,-16.58899696,-16.09448467,21869.76118,21839.59398,31998.84976,0,0,4.61E-11,0
6.496456857,-16.5023295,-16.01040073,21869.75026,21839.74066,31999.22712,0,0,4.21E-11,0
6.502125886,-16.41618982,-15.92682885,21869.7394,21839.88645,31999.60218,0,0,3.85E-11,0
6.507794915,-16.33057427,-15.84376546,21869.72861,21840.03135,31999.97496,0,0,3.51E-11,0
6.513463943,-16.24547919,-15.76120704,21869.71788,21840.17537,32000.34547,0,0,3.21E-11,0
6.519132972,-16.16090097,-15.67915007,21869.70722,21840.31851,32000.71374,0,0,2.93E-11,0
6.524802001,-16.07683604,-15.59759109,21869.69662,21840.46079,32001.07976,0,0,2.67E-11,0
6.53047103,-15.99328083,-15.51652663,21869.68609,21840.6022,32001.44357,0,0,2.44E-11,0
6.536140058,-15.91023181,-15.43595327,21869.67562,21840.74276,32001.80518,0,0,2.23E-11,0
6.541809087,-15.82768549,-15.35586763,21869.66521,21840.88246,32002.16459,0,0,2.03E-11,0
6.547478116,-15.74563838,-15.27626632,21869.65487,21841.02132,32002.52183,0,0,1.85E-11,0
6.553147145,-15.66408704,-15.197146,21869.64459,21841.15934,32002.87692,0,0,1.69E-11,0
6.558816173,-15.58302806,-15.11850335,21869.63437,21841.29653,32003.22985,0,0,1.54E-11,0
6.564485202,-15.50245803,-15.04033509,21869.62421,21841.43289,32003.58067,0,0,1.41E-11,0
6.570154231,-15.42237359,-14.96263794,21869.61412,21841.56843,32003.92936,0,0,1.28E-11,0
6.57582326,-15.34277139,-14.88540865,21869.60409,21841.70315,32004.27596,0,0,1.17E-11,0
6.581492288,-15.26364812,-14.80864402,21869.59411,21841.83706,32004.62047,0,0,1.07E-11,0
6.587161317,-15.1850005,-14.73234086,21869.5842,21841.97017,32004.96291,0,0,9.73E-12,0
6.592830346,-15.10682525,-14.65649598,21869.57434,21842.10248,32005.30329,0,0,8.87E-12,0
6.598499375,-15.02911913,-14.58110626,21869.56455,21842.23399,32005.64163,0,0,8.08E-12,0
6.604168404,-14.95187893,-14.50616857,21869.55481,21842.36472,32005.97794,0,0,7.36E-12,0
6.609837432,-14.87510147,-14.43167981,21869.54513,21842.49466,32006.31224,0,0,6.71E-12,0
6.615506461,-14.79878357,-14.35763692,21869.53551,21842.62382,32006.64454,0,0,6.11E-12,0
6.62117549,-14.72292209,-14.28403685,21869.52595,21842.75222,32006.97485,0,0,5.57E-12,0
6.626844519,-14.64751392,-14.21087657,21869.51644,21842.87984,32007.30318,0,0,5.07E-12,0
6.632513547,-14.57255596,-14.13815308,21869.50699,21843.0067,32007.62956,0,0,4.62E-12,0
6.638182576,-14.49804515,-14.06586341,21869.4976,21843.13281,32007.95398,0,0,4.21E-12,0
6.643851605,-14.42397844,-13.9940046,21869.48826,21843.25816,32008.27648,0,0,3.83E-12,0
6.649520634,-14.3503528,-13.92257372,21869.47898,21843.38277,32008.59705,0,0,3.49E-12,0
6.655189662,-14.27716524,-13.85156786,21869.46976,21843.50664,32008.91572,0,0,3.17E-12,0
6.660858691,-14.20441278,-13.78098413,21869.46059,21843.62977,32009.23249,0,0,2.89E-12,0
6.66652772,-14.13209247,-13.71081966,21869.45147,21843.75216,32009.54738,0,0,2.63E-12,0
6.672196749,-14.06020138,-13.64107161,21869.44241,21843.87384,32009.8604,0,0,2.39E-12,0
6.677865777,-13.98873659,-13.57173716,21869.4334,21843.99479,32010.17157,0,0,2.17E-12,0
6.683534806,-13.91769522,-13.50281351,21869.42444,21844.11502,32010.48089,0,0,1.98E-12,0
6.689203835,-13.8470744,-13.43429788,21869.41554,21844.23454,32010.78838,0,0,1.80E-12,0
6.694872864,-13.7768713,-13.36618751,21869.40669,21844.35336,32011.09405,0,0,1.64E-12,0
6.700541892,-13.70708309,-13.29847966,21869.39789,21844.47147,32011.39792,0,0,1.49E-12,0
6.706210921,-13.63770697,-13.23117162,21869.38915,21844.58889,32011.69999,0,0,1.35E-12,0
6.71187995,-13.56874017,-13.16426069,21869.38045,21844.70561,32012.00028,0,0,1.23E-12,0
6.717548979,-13.50017992,-13.0977442,21869.37181,21844.82164,32012.29879,0,0,1.12E-12,0
6.723218008,-13.43202349,-13.03161949,21869.36322,21844.93699,32012.59556,0,0,1.01E-12,0
6.728887036,-13.36426816,-12.96588392,21869.35468,21845.05167,32012.89057,0,0,9.22E-13,0
6.734556065,-13.29691124,-12.90053489,21869.34619,21845.16567,32013.18385,0,0,8.38E-13,0
6.740225094,-13.22995005,-12.83556979,21869.33775,21845.27899,32013.4754,0,0,7.61E-13,0
6.745894123,-13.16338194,-12.77098605,21869.32935,21845.39166,32013.76525,0,0,6.91E-13,0
6.751563151,-13.09720427,-12.70678111,21869.32101,21845.50366,32014.05339,0,0,6.28E-13,0
6.75723218,-13.03141442,-12.64295244,21869.31272,21845.615,32014.33985,0,0,5.70E-13,0
6.762901209,-12.96600981,-12.57949752,21869.30447,21845.7257,32014.62463,0,0,5.17E-13,0
6.768570238,-12.90098786,-12.51641385,21869.29628,21845.83575,32014.90774,0,0,4.70E-13,0
6.774239266,-12.836346,-12.45369894,21869.28813,21845.94515,32015.1892,0,0,4.26E-13,0
6.779908295,-12.77208171,-12.39135035,21869.28003,21846.05391,32015.46901,0,0,3.87E-13,0
6.785577324,-12.70819246,-12.32936562,21869.27197,21846.16204,32015.74719,0,0,3.51E-13,0
6.791246353,-12.64467576,-12.26774232,21869.26397,21846.26954,32016.02375,0,0,3.19E-13,0
6.796915381,-12.58152912,-12.20647807,21869.25601,21846.37641,32016.2987,0,0,2.89E-13,0
6.80258441,-12.51875008,-12.14557045,21869.24809,21846.48266,32016.57204,0,0,2.62E-13,0
6.808253439,-12.45633621,-12.08501711,21869.24023,21846.5883,32016.8438,0,0,2.38E-13,0
6.813922468,-12.39428506,-12.02481569,21869.2324,21846.69331,32017.11398,0,0,2.16E-13,0
6.819591496,-12.33259424,-11.96496385,21869.22463,21846.79772,32017.38259,0,0,1.96E-13,0
6.825260525,-12.27126136,-11.90545928,21869.2169,21846.90152,32017.64964,0,0,1.77E-13,0
6.830929554,-12.21028404,-11.84629967,21869.20921,21847.00473,32017.91514,0,0,1.61E-13,0
6.836598583,-12.14965994,-11.78748275,21869.20157,21847.10733,32018.1791,0,0,1.46E-13,0
6.842267612,-12.0893867,-11.72900625,21869.19397,21847.20934,32018.44154,0,0,1.32E-13,0
6.84793664,-12.02946203,-11.6708679,21869.18641,21847.31076,32018.70246,0,0,1.20E-13,0
6.853605669,-11.96988361,-11.6130655,21869.1789,21847.41159,32018.96187,0,0,1.08E-13,0
6.859274698,-11.91064916,-11.5555968,21869.17144,21847.51184,32019.21978,0,0,9.81E-14,0
6.864943727,-11.85175641,-11.49845963,21869.16401,21847.61152,32019.4762,0,0,8.89E-14,0
6.870612755,-11.79320311,-11.44165178,21869.15663,21847.71061,32019.73115,0,0,8.05E-14,0
6.876281784,-11.73498703,-11.3851711,21869.14929,21847.80914,32019.98463,0,0,7.29E-14,0
6.881950813,-11.67710595,-11.32901543,21869.142,21847.9071,32020.23665,0,0,6.60E-14,0
6.887619842,-11.61955766,-11.27318264,21869.13474,21848.0045,32020.48722,0,0,5.98E-14,0
6.89328887,-11.56233999,-11.21767061,21869.12753,21848.10134,32020.73635,0,0,5.41E-14,0
6.898957899,-11.50545076,-11.16247723,21869.12036,21848.19762,32020.98406,0,0,4.90E-14,0
6.904626928,-11.44888782,-11.10760042,21869.11323,21848.29335,32021.23034,0,0,4.43E-14,0
6.910295957,-11.39264904,-11.05303809,21869.10614,21848.38853,32021.47521,0,0,4.01E-14,0
6.915964985,-11.33673229,-10.9987882,21869.09909,21848.48317,32021.71867,0,0,3.63E-14,0
6.921634014,-11.28113547,-10.9448487,21869.09208,21848.57726,32021.96075,0,0,3.28E-14,0
6.927303043,-11.22585648,-10.89121756,21869.08511,21848.67082,32022.20144,0,0,2.97E-14,0
6.932972072,-11.17089326,-10.83789277,21869.07818,21848.76384,32022.44075,0,0,2.68E-14,0
6.9386411,-11.11624373,-10.78487233,21869.0713,21848.85633,32022.6787,0,0,2.43E-14,0
6.944310129,-11.06190587,-10.73215426,21869.06445,21848.9483,32022.9153,0,0,2.19E-14,0
6.949979158,-11.00787763,-10.67973658,21869.05764,21849.03974,32023.15054,0,0,1.98E-14,0
6.955648187,-10.954157,-10.62761735,21869.05086,21849.13066,32023.38445,0,0,1.79E-14,0
6.961317216,-10.90074199,-10.57579462,21869.04413,21849.22106,32023.61702,0,0,1.62E-14,0
6.966986244,-10.84763061,-10.52426647,21869.03743,21849.31095,32023.84827,0,0,1.46E-14,0
6.972655273,-10.79482088,-10.47303099,21869.03078,21849.40032,32024.07821,0,0,1.32E-14,0
6.978324302,-10.74231086,-10.42208626,21869.02416,21849.48919,32024.30685,0,0,1.19E-14,0
6.983993331,-10.69009859,-10.37143043,21869.01758,21849.57756,32024.53418,0,0,1.08E-14,0
6.989662359,-10.63818215,-10.3210616,21869.01103,21849.66543,32024.76023,0,0,9.75E-15,0
6.995331388,-10.58655963,-10.27097793,21869.00452,21849.7528,32024.985,0,0,8.80E-15,0
7.001000417,-10.53522912,-10.22117757,21868.99805,21849.83967,32025.2085,0,0,7.95E-15,0
7.006669446,-10.48418875,-10.17165869,21868.99162,21849.92605,32025.43074,0,0,7.17E-15,0
7.012338474,-10.43343663,-10.12241947,21868.98522,21850.01195,32025.65172,0,0,6.48E-15,0
7.018007503,-10.38297091,-10.07345811,21868.97886,21850.09736,32025.87145,0,0,5.85E-15,0
7.023676532,-10.33278974,-10.02477283,21868.97253,21850.18229,32026.08995,0,0,5.28E-15,0
7.029345561,-10.28289129,-9.976361836,21868.96624,21850.26674,32026.30721,0,0,4.76E-15,0
7.035014589,-10.23327374,-9.928223371,21868.95999,21850.35071,32026.52325,0,0,4.29E-15,0
7.040683618,-10.18393529,-9.880355681,21868.95377,21850.43422,32026.73807,0,0,3.87E-15,0
7.046352647,-10.13487414,-9.832757028,21868.94759,21850.51725,32026.95169,0,0,3.49E-15,0
7.052021676,-10.08608851,-9.785425685,21868.94144,21850.59982,32027.16411,0,0,3.15E-15,0
7.057690704,-10.03757664,-9.738359937,21868.93532,21850.68192,32027.37533,0,0,2.84E-15,0
7.063359733,-9.989336776,-9.691558083,21868.92924,21850.76356,32027.58538,0,0,2.56E-15,0
7.069028762,-9.941367168,-9.645018433,21868.92319,21850.84475,32027.79424,0,0,2.31E-15,0
7.074697791,-9.893666092,-9.598739309,21868.91718,21850.92548,32028.00194,0,0,2.08E-15,0
7.08036682,-9.84623183,-9.552719047,21868.9112,21851.00576,32028.20847,0,0,1.88E-15,0
7.086035848,-9.799062679,-9.506955992,21868.90525,21851.08559,32028.41385,0,0,1.69E-15,0
7.091704877,-9.752156946,-9.461448503,21868.89934,21851.16498,32028.61808,0,0,1.52E-15,0
7.097373906,-9.705512952,-9.41619495,21868.89346,21851.24392,32028.82117,0,0,1.37E-15,0
7.103042935,-9.659129029,-9.371193715,21868.88761,21851.32242,32029.02313,0,0,1.24E-15,0
7.108711963,-9.61300352,-9.326443192,21868.8818,21851.40049,32029.22397,0,0,1.11E-15,0
7.114380992,-9.567134782,-9.281941785,21868.87602,21851.47812,32029.42369,0,0,1.00E-15,0
7.120050021,-9.521521182,-9.237687911,21868.87027,21851.55532,32029.62229,0,0,9.03E-16,0
7.12571905,-9.4761611,-9.193679998,21868.86455,21851.63209,32029.8198,0,0,8.13E-16,0
7.131388078,-9.431052927,-9.149916484,21868.85886,21851.70843,32030.0162,0,0,7.32E-16,0
7.137057107,-9.386195066,-9.10639582,21868.85321,21851.78435,32030.21152,0,0,6.59E-16,0
